inventory_id,warehouse_id,product_id,batch_number,quantity,reorder_level,unit_cost,last_stocked_date
1442,4.0,2706.0,BT544315,55,39,1034.19,2026-03-28 14:25:20.943887
1443,2.0,55.0,BT247090,491,26,779.97,2025-07-28 14:25:20.943912
1444,3.0,1182.0,BT242648,422,61,1412.65,2026-01-12 14:25:20.943935
1445,3.0,1375.0,BT951888,78,27,737.0,2026-03-12 14:25:20.943959
1446,3.0,929.0,BT485430,89,59,1224.22,2025-09-13 14:25:20.943983
1447,4.0,1556.0,BT368675,312,44,838.22,2025-12-24 14:25:20.944006
1448,3.0,2509.0,BT573818,448,30,366.12,2026-04-25 14:25:20.944029
1449,3.0,44.0,BT949023,444,46,152.82,2026-01-24 14:25:20.944052
1450,1.0,2160.0,BT983552,61,51,217.77,2025-07-30 14:25:20.944076
1451,4.0,792.0,BT183464,14,69,1053.86,2025-08-04 14:25:20.944099
1452,3.0,1179.0,BT806139,313,78,1123.25,2026-03-28 14:25:20.944122
1453,3.0,618.0,BT986979,125,55,907.75,2026-02-05 14:25:20.944146
1454,1.0,2584.0,BT386543,251,28,453.2,2026-04-09 14:25:20.944169
1455,1.0,2961.0,BT630985,123,30,865.69,2025-11-01 14:25:20.944192
1456,1.0,1179.0,BT176773,326,38,1145.12,2026-05-08 14:25:20.944215
1457,4.0,2607.0,BT810586,467,49,695.84,2025-08-24 14:25:20.944238
1458,4.0,265.0,BT729781,47,40,342.32,2025-08-22 14:25:20.944261
1459,1.0,1962.0,BT517801,372,33,1304.7,2026-04-14 14:25:20.944285
1460,4.0,959.0,BT265524,39,79,105.06,2026-01-13 14:25:20.944308
1461,3.0,2133.0,BT815208,268,43,519.34,2026-05-16 14:25:20.944331
1462,1.0,2200.0,BT843659,431,66,374.44,2026-06-07 14:25:20.944358
1463,3.0,2852.0,BT725239,282,61,1203.98,2025-10-13 14:25:20.944382
1464,1.0,1056.0,BT717275,44,70,387.16,2025-12-22 14:25:20.944413
1465,2.0,623.0,BT813123,34,38,1367.79,2025-07-22 14:25:20.944437
1466,3.0,1718.0,BT145906,143,42,1415.58,2026-01-08 14:25:20.944460
1467,1.0,1356.0,BT831336,326,74,1227.72,2025-10-21 14:25:20.944483
1468,3.0,1834.0,BT454144,496,38,80.0,2025-07-29 14:25:20.944506
1469,2.0,1918.0,BT545995,186,70,386.42,2025-12-17 14:25:20.944530
1470,3.0,762.0,BT455141,458,66,1180.26,2025-11-06 14:25:20.944553
1471,3.0,2779.0,BT651470,190,42,845.2,2026-04-07 14:25:20.944576
1472,4.0,1983.0,BT105524,130,28,632.11,2025-09-10 14:25:20.944599
1473,1.0,2606.0,BT859898,323,61,143.58,2025-08-05 14:25:20.944623
1474,1.0,964.0,BT710806,186,20,897.17,2025-10-25 14:25:20.944646
1475,1.0,2772.0,BT306995,143,47,990.41,2025-07-19 14:25:20.944669
1476,3.0,2435.0,BT771348,182,54,1495.85,2026-03-06 14:25:20.944692
1477,2.0,788.0,BT512238,307,23,319.08,2026-01-16 14:25:20.944716
1478,2.0,1954.0,BT688107,192,52,1040.05,2026-01-12 14:25:20.944740
1479,4.0,648.0,BT649953,26,70,211.95,2025-09-30 14:25:20.944763
1480,4.0,10.0,BT534362,415,74,66.97,2026-06-15 14:25:20.944786
1481,2.0,2432.0,BT916062,57,24,341.36,2026-03-15 14:25:20.944814
1482,2.0,2011.0,BT206479,129,33,1317.79,2026-02-13 14:25:20.944839
1483,3.0,430.0,BT849716,266,24,204.58,2025-11-17 14:25:20.944863
1484,4.0,1912.0,BT127756,34,22,556.05,2026-03-05 14:25:20.944886
1485,2.0,2623.0,BT387626,257,40,447.03,2026-04-08 14:25:20.944909
1486,1.0,43.0,BT591300,11,57,568.93,2025-10-19 14:25:20.944933
1487,4.0,35.0,BT908375,204,21,122.06,2026-06-12 14:25:20.944956
1488,1.0,1517.0,BT536365,106,23,1297.11,2026-03-08 14:25:20.944980
1489,2.0,1225.0,BT488622,200,37,407.87,2025-12-30 14:25:20.945003
1490,4.0,2777.0,BT641482,405,41,695.11,2026-05-26 14:25:20.945027
1491,4.0,1040.0,BT434492,488,74,813.61,2026-07-14 14:25:20.945050
1492,3.0,927.0,BT895708,462,20,992.77,2026-06-22 14:25:20.945074
1493,2.0,947.0,BT425434,42,80,933.97,2025-09-30 14:25:20.945098
1494,1.0,1021.0,BT101889,337,75,1051.57,2026-05-08 14:25:20.945121
1495,1.0,404.0,BT860409,109,58,854.85,2025-08-06 14:25:20.945146
1496,3.0,858.0,BT213156,325,58,845.3,2026-03-08 14:25:20.945170
1497,4.0,1240.0,BT629218,101,59,1302.48,2026-06-09 14:25:20.945194
1498,4.0,2533.0,BT622809,451,61,1319.39,2025-12-06 14:25:20.945217
1499,1.0,440.0,BT496792,256,61,539.0,2026-04-23 14:25:20.945241
1500,4.0,2561.0,BT213402,171,77,715.56,2026-06-14 14:25:20.945264
1501,1.0,1227.0,BT259747,280,30,1169.91,2026-05-05 14:25:20.945291
1502,3.0,894.0,BT338240,41,66,660.33,2025-07-23 14:25:20.945315
1503,4.0,1115.0,BT260422,32,48,638.53,2026-07-06 14:25:20.945339
1504,3.0,399.0,BT291324,298,76,1283.92,2025-09-14 14:25:20.945362
1505,3.0,2807.0,BT885949,9,36,933.37,2026-03-04 14:25:20.945391
1506,2.0,1115.0,BT815178,78,49,24.14,2025-08-08 14:25:20.945416
1507,3.0,1305.0,BT971765,240,67,1169.76,2025-08-05 14:25:20.945440
1508,2.0,726.0,BT568976,435,60,909.95,2025-09-04 14:25:20.945463
1509,2.0,2925.0,BT614252,76,42,65.06,2025-11-24 14:25:20.945487
1510,4.0,2841.0,BT930928,135,65,842.42,2026-03-18 14:25:20.945510
1511,3.0,2726.0,BT156123,192,64,438.16,2025-10-13 14:25:20.945533
1512,4.0,2677.0,BT253038,426,79,1105.03,2026-07-11 14:25:20.945556
1513,2.0,731.0,BT777109,17,73,474.89,2025-08-29 14:25:20.945579
1514,1.0,2198.0,BT176398,24,44,283.73,2025-08-12 14:25:20.945603
1515,3.0,2844.0,BT308941,425,27,574.97,2026-06-17 14:25:20.945626
1516,4.0,195.0,BT284892,236,44,596.0,2025-09-03 14:25:20.945649
1517,4.0,1758.0,BT570262,39,44,317.39,2025-08-10 14:25:20.945672
1518,3.0,121.0,BT549996,486,45,1036.82,2025-10-13 14:25:20.945696
1519,4.0,2245.0,BT788946,28,71,146.71,2026-02-19 14:25:20.945719
1520,4.0,1391.0,BT930433,381,37,1277.44,2026-05-24 14:25:20.945746
1521,4.0,1095.0,BT993338,236,66,820.97,2026-04-22 14:25:20.945772
1522,1.0,2894.0,BT954678,446,73,580.35,2025-10-03 14:25:20.945795
1523,3.0,1624.0,BT639914,148,58,1411.16,2026-07-17 14:25:20.945818
1524,4.0,2654.0,BT346538,129,59,1081.97,2025-10-23 14:25:20.945842
1525,3.0,1013.0,BT426869,232,79,1181.66,2025-09-20 14:25:20.945866
1526,3.0,1488.0,BT392983,437,68,714.74,2025-10-17 14:25:20.945890
1527,1.0,2197.0,BT625837,126,63,543.82,2025-08-10 14:25:20.945913
1528,1.0,747.0,BT254791,400,76,346.37,2026-05-18 14:25:20.945936
1529,2.0,503.0,BT518123,201,60,1111.48,2026-07-08 14:25:20.945965
1530,2.0,274.0,BT406065,338,62,1432.18,2026-03-08 14:25:20.945991
1531,1.0,2944.0,BT825900,46,30,976.62,2026-03-27 14:25:20.946014
1532,4.0,2722.0,BT113191,366,28,853.07,2026-01-02 14:25:20.946038
1533,2.0,2784.0,BT278807,321,38,1338.59,2025-10-18 14:25:20.946062
1534,3.0,222.0,BT541028,434,80,673.81,2025-08-22 14:25:20.946091
1535,3.0,1992.0,BT626496,228,30,373.49,2025-07-21 14:25:20.946117
1536,2.0,1570.0,BT260053,210,72,724.68,2026-01-19 14:25:20.946141
1537,1.0,2414.0,BT613699,474,21,698.52,2026-06-03 14:25:20.946165
1538,2.0,1361.0,BT689125,245,79,1202.66,2026-04-25 14:25:20.946188
1539,1.0,586.0,BT683862,495,37,824.98,2026-03-19 14:25:20.946211
1540,1.0,2287.0,BT593783,337,44,19.22,2026-07-11 14:25:20.946239
1541,3.0,2492.0,BT612106,69,30,664.72,2026-02-28 14:25:20.946263
1542,4.0,73.0,BT466709,199,21,1216.94,2026-04-24 14:25:20.946287
1543,1.0,2565.0,BT146608,205,29,659.9,2026-01-05 14:25:20.946310
1544,3.0,2744.0,BT161855,358,59,841.61,2025-09-06 14:25:20.946333
1545,2.0,704.0,BT828795,221,20,24.09,2026-06-30 14:25:20.946356
1546,3.0,2851.0,BT871752,404,52,39.07,2025-10-09 14:25:20.946379
1547,2.0,2761.0,BT744047,423,47,511.29,2026-06-12 14:25:20.946413
1548,1.0,1612.0,BT493910,51,26,772.65,2026-05-12 14:25:20.946438
1549,2.0,311.0,BT561516,250,80,109.67,2026-02-11 14:25:20.946461
1550,1.0,2628.0,BT723116,410,35,528.32,2026-03-11 14:25:20.946485
1551,4.0,1753.0,BT600286,466,34,439.12,2026-03-04 14:25:20.946508
1552,1.0,1482.0,BT467360,438,56,886.2,2026-05-08 14:25:20.946531
1553,3.0,406.0,BT146078,351,55,759.4,2026-07-04 14:25:20.946555
1554,4.0,2398.0,BT315141,340,41,292.23,2026-05-19 14:25:20.946578
1555,3.0,1928.0,BT169242,386,60,340.31,2025-08-14 14:25:20.946601
1556,4.0,2039.0,BT840539,137,39,858.49,2026-01-21 14:25:20.946624
1557,3.0,1189.0,BT541881,137,50,75.88,2025-12-14 14:25:20.946647
1558,3.0,1848.0,BT807342,454,55,725.66,2025-11-29 14:25:20.946670
1559,2.0,568.0,BT126947,112,20,375.13,2026-01-04 14:25:20.946697
1560,4.0,754.0,BT896750,345,57,592.98,2025-08-14 14:25:20.946721
1561,4.0,2804.0,BT640572,377,25,287.48,2026-02-05 14:25:20.946749
1562,3.0,690.0,BT718436,465,31,853.68,2025-09-21 14:25:20.946772
1563,3.0,1651.0,BT698090,214,65,1421.83,2026-05-08 14:25:20.946796
1564,3.0,2978.0,BT433104,156,35,939.45,2026-04-12 14:25:20.946819
1565,4.0,490.0,BT490370,500,66,786.69,2026-05-08 14:25:20.946843
1566,4.0,944.0,BT957556,482,32,1221.19,2026-03-18 14:25:20.946866
1567,2.0,1109.0,BT546699,273,58,30.06,2026-07-01 14:25:20.946889
1568,4.0,354.0,BT406038,498,42,523.56,2026-01-18 14:25:20.946912
1569,4.0,1069.0,BT530846,478,33,878.51,2026-07-17 14:25:20.946935
1570,3.0,1725.0,BT372737,449,44,940.22,2026-01-28 14:25:20.946962
1571,2.0,2339.0,BT715230,90,68,1469.21,2026-02-08 14:25:20.946986
1572,1.0,2185.0,BT290588,397,31,50.3,2026-01-29 14:25:20.947009
1573,1.0,1458.0,BT123108,496,31,305.16,2025-09-19 14:25:20.947032
1574,2.0,1444.0,BT321971,170,72,469.04,2025-07-26 14:25:20.947055
1575,4.0,18.0,BT537886,219,44,562.16,2026-02-02 14:25:20.947079
1576,4.0,1.0,BT600121,126,45,1170.12,2025-10-12 14:25:20.947102
1577,4.0,732.0,BT714734,422,69,231.64,2026-05-28 14:25:20.947125
1578,1.0,2917.0,BT192414,331,65,1448.4,2025-08-20 14:25:20.947158
1579,1.0,2324.0,BT209074,459,28,483.68,2026-02-11 14:25:20.947186
1580,2.0,2691.0,BT690890,405,54,930.33,2025-10-06 14:25:20.947210
1581,1.0,547.0,BT149941,185,26,521.86,2026-03-27 14:25:20.947233
1582,4.0,744.0,BT186486,461,67,805.18,2026-06-14 14:25:20.947256
1583,3.0,431.0,BT995684,408,21,622.99,2025-12-24 14:25:20.947279
1584,4.0,1128.0,BT687812,378,63,574.05,2026-04-13 14:25:20.947302
1585,4.0,2150.0,BT605589,323,66,1205.99,2025-11-25 14:25:20.947324
1586,1.0,2427.0,BT937011,269,70,909.44,2025-08-05 14:25:20.947348
1587,4.0,1947.0,BT960678,204,55,1396.08,2026-06-14 14:25:20.947371
1588,4.0,1673.0,BT713321,450,45,1037.21,2025-12-18 14:25:20.947400
1589,2.0,2373.0,BT480446,236,21,485.58,2025-08-05 14:25:20.947425
1590,1.0,2427.0,BT232140,112,55,1228.36,2025-09-10 14:25:20.947449
1591,2.0,941.0,BT851593,139,24,970.75,2025-10-26 14:25:20.947473
1592,4.0,630.0,BT701273,170,64,1343.04,2026-07-04 14:25:20.947495
1593,4.0,2173.0,BT726052,63,71,443.06,2026-05-12 14:25:20.947524
1594,4.0,1178.0,BT134269,37,45,30.48,2025-11-02 14:25:20.947547
1595,2.0,840.0,BT402410,498,37,52.46,2025-08-08 14:25:20.947569
1596,1.0,2446.0,BT339945,483,54,579.58,2026-03-24 14:25:20.947593
1597,3.0,1463.0,BT129174,354,46,757.49,2025-10-31 14:25:20.947616
1598,2.0,236.0,BT530329,248,31,1161.42,2026-01-13 14:25:20.947643
1599,3.0,913.0,BT970248,134,32,641.17,2026-03-13 14:25:20.947667
1600,2.0,2883.0,BT222374,160,35,996.08,2026-04-25 14:25:20.947689
1601,3.0,619.0,BT393565,181,47,344.79,2025-10-07 14:25:20.947713
1602,4.0,182.0,BT684530,411,42,1215.71,2026-06-14 14:25:20.947737
1603,4.0,902.0,BT102380,207,56,1383.42,2025-10-10 14:25:20.947759
1604,3.0,934.0,BT363357,385,46,14.46,2026-06-16 14:25:20.947782
1605,4.0,972.0,BT338659,438,65,1472.94,2026-05-31 14:25:20.947806
1606,1.0,64.0,BT664933,306,44,1101.78,2025-11-18 14:25:20.947829
1607,4.0,1991.0,BT572233,102,22,1129.13,2025-12-10 14:25:20.947856
1608,2.0,95.0,BT839271,387,65,1337.77,2025-09-29 14:25:20.947881
1609,2.0,8.0,BT181106,467,78,764.97,2026-04-22 14:25:20.947905
1610,1.0,1097.0,BT201449,349,58,697.15,2026-03-16 14:25:20.947933
1611,1.0,1876.0,BT165752,163,31,1052.81,2025-08-13 14:25:20.947957
1612,3.0,2605.0,BT912041,360,73,1133.73,2025-08-03 14:25:20.947980
1613,4.0,210.0,BT628573,201,22,1058.94,2025-12-04 14:25:20.948004
1614,1.0,596.0,BT498008,93,41,1121.73,2026-04-09 14:25:20.948027
1615,4.0,1489.0,BT559638,200,43,520.26,2026-03-03 14:25:20.948050
1616,3.0,2549.0,BT366879,374,55,771.86,2026-02-16 14:25:20.948073
1617,4.0,2109.0,BT180567,87,48,1036.04,2025-12-19 14:25:20.948096
1618,4.0,744.0,BT528834,467,73,1197.3,2026-01-31 14:25:20.948123
1619,1.0,970.0,BT641642,406,74,1326.53,2026-05-13 14:25:20.948147
1620,1.0,856.0,BT189872,313,55,430.77,2025-09-15 14:25:20.948170
1621,4.0,900.0,BT573888,241,56,1135.3,2025-09-02 14:25:20.948193
1622,4.0,2257.0,BT170738,272,26,1184.47,2025-09-22 14:25:20.948216
1623,3.0,2077.0,BT429166,249,22,582.55,2025-12-11 14:25:20.948240
1624,3.0,2732.0,BT543448,463,67,660.33,2025-11-22 14:25:20.948263
1625,1.0,774.0,BT955185,442,58,420.03,2026-03-13 14:25:20.948291
1626,4.0,1547.0,BT956945,391,67,1059.05,2026-01-12 14:25:20.948313
1627,4.0,2026.0,BT182807,51,32,1176.92,2025-09-14 14:25:20.948336
1628,2.0,255.0,BT100315,390,26,117.04,2026-07-06 14:25:20.948360
1629,4.0,1892.0,BT962792,461,39,180.2,2025-10-07 14:25:20.948382
1630,3.0,1998.0,BT205179,153,72,411.4,2025-10-09 14:25:20.948413
1631,1.0,724.0,BT165141,118,24,308.38,2026-06-20 14:25:20.948437
1632,2.0,1183.0,BT472122,243,79,1174.77,2025-10-21 14:25:20.948461
1633,2.0,2717.0,BT426617,496,58,1177.99,2026-04-23 14:25:20.948484
1634,3.0,1539.0,BT499511,179,63,990.1,2026-06-20 14:25:20.948508
1635,3.0,2502.0,BT860084,399,21,1441.45,2025-08-28 14:25:20.948531
1636,2.0,1787.0,BT384610,431,43,1032.51,2025-07-26 14:25:20.948554
1637,3.0,412.0,BT826770,305,60,1348.13,2026-05-09 14:25:20.948581
1638,2.0,2298.0,BT172685,216,53,879.27,2025-08-05 14:25:20.948605
1639,3.0,2197.0,BT554669,44,33,392.14,2026-03-22 14:25:20.948628
1640,3.0,2597.0,BT547276,9,37,769.44,2026-06-08 14:25:20.948652
1641,1.0,1224.0,BT530395,23,70,1490.99,2026-04-07 14:25:20.948675
1642,4.0,2913.0,BT605174,139,25,433.82,2026-01-10 14:25:20.948702
1643,3.0,2841.0,BT824283,21,28,476.82,2025-12-27 14:25:20.948726
1644,3.0,2548.0,BT547174,404,51,1364.42,2026-06-07 14:25:20.948750
1645,4.0,609.0,BT654532,27,41,1003.19,2025-08-24 14:25:20.948777
1646,1.0,2985.0,BT220911,37,26,218.18,2025-11-25 14:25:20.948802
1647,1.0,888.0,BT618868,376,48,911.39,2026-02-15 14:25:20.948825
1648,1.0,658.0,BT378553,121,67,1223.82,2025-12-11 14:25:20.948848
1649,4.0,774.0,BT649819,400,62,110.94,2026-04-14 14:25:20.948870
1650,2.0,7.0,BT270396,19,51,766.15,2026-03-27 14:25:20.948893
1651,1.0,330.0,BT610196,41,58,295.97,2026-03-28 14:25:20.948916
1652,4.0,919.0,BT607434,440,38,1103.34,2025-09-30 14:25:20.948939
1653,3.0,2295.0,BT631874,360,69,519.66,2025-12-13 14:25:20.948963
1654,1.0,2834.0,BT886605,467,66,867.45,2026-03-03 14:25:20.948986
1655,1.0,1480.0,BT877912,301,76,881.15,2025-12-20 14:25:20.949009
1656,1.0,1982.0,BT743549,459,64,1466.16,2025-10-17 14:25:20.949033
1657,2.0,2855.0,BT757841,287,70,720.3,2026-03-03 14:25:20.949066
1658,2.0,834.0,BT967109,144,66,1221.96,2025-10-07 14:25:20.949091
1659,4.0,1080.0,BT405300,302,22,1087.45,2026-01-14 14:25:20.949115
1660,1.0,232.0,BT477206,271,61,1129.42,2026-02-26 14:25:20.949138
1661,3.0,932.0,BT924099,488,48,1079.01,2026-02-19 14:25:20.949161
1662,3.0,2262.0,BT994786,6,50,956.3,2026-01-08 14:25:20.949185
1663,1.0,757.0,BT108475,120,79,873.96,2026-04-20 14:25:20.949208
1664,2.0,2906.0,BT793152,184,73,83.58,2025-08-23 14:25:20.949232
1665,2.0,2036.0,BT872043,156,77,1053.41,2026-06-29 14:25:20.949258
1666,2.0,2278.0,BT135445,432,22,186.26,2026-03-27 14:25:20.949282
1667,2.0,655.0,BT159030,98,60,1394.67,2025-12-06 14:25:20.949305
1668,4.0,901.0,BT590983,33,28,1049.34,2026-06-09 14:25:20.949329
1669,2.0,2144.0,BT224288,306,31,664.2,2026-07-17 14:25:20.949353
1670,3.0,2991.0,BT240612,200,42,818.66,2025-09-16 14:25:20.949378
1671,4.0,2499.0,BT982153,157,51,1326.24,2026-05-25 14:25:20.949411
1672,1.0,2459.0,BT680188,151,28,353.1,2025-08-08 14:25:20.949436
1673,1.0,815.0,BT412345,435,21,1269.73,2025-07-26 14:25:20.949460
1674,3.0,2476.0,BT190096,408,71,391.97,2025-11-15 14:25:20.949490
1675,1.0,1487.0,BT547193,277,71,257.36,2026-02-21 14:25:20.949516
1676,2.0,1556.0,BT725944,47,23,515.93,2026-06-03 14:25:20.949544
1677,2.0,2754.0,BT809618,277,48,261.84,2025-10-07 14:25:20.949569
1678,4.0,2059.0,BT805489,218,25,1237.96,2026-01-08 14:25:20.949592
1679,3.0,2910.0,BT514174,140,42,587.32,2025-10-28 14:25:20.949616
1680,2.0,2181.0,BT800658,220,75,1051.39,2025-11-03 14:25:20.949640
1681,4.0,2993.0,BT755455,459,63,68.52,2025-09-14 14:25:20.949665
1682,1.0,444.0,BT816649,132,27,192.02,2026-03-22 14:25:20.949694
1683,4.0,870.0,BT257276,495,33,934.19,2025-07-24 14:25:20.949720
1684,1.0,290.0,BT718414,335,67,335.84,2025-12-27 14:25:20.949744
1685,1.0,1749.0,BT682009,432,41,593.03,2026-02-13 14:25:20.949769
1686,3.0,1150.0,BT628653,322,34,602.75,2025-09-19 14:25:20.949792
1687,2.0,2648.0,BT271852,396,64,789.03,2026-02-28 14:25:20.949816
1688,4.0,1971.0,BT917411,153,34,1313.5,2026-01-26 14:25:20.949844
1689,2.0,873.0,BT861555,9,58,113.99,2025-10-28 14:25:20.949869
1690,3.0,1074.0,BT438491,41,45,672.55,2026-04-07 14:25:20.949893
1691,1.0,1787.0,BT516185,96,58,238.15,2026-02-01 14:25:20.949917
1692,3.0,868.0,BT649144,331,29,337.75,2025-11-18 14:25:20.949942
1693,3.0,1994.0,BT159510,498,48,457.51,2025-12-02 14:25:20.949966
1694,3.0,259.0,BT578118,16,33,1079.25,2026-01-19 14:25:20.949989
1695,1.0,628.0,BT478559,160,31,1421.75,2026-05-25 14:25:20.950013
1696,4.0,2089.0,BT334318,355,69,294.49,2025-08-29 14:25:20.950042
1697,4.0,1761.0,BT879078,0,27,170.48,2026-07-14 14:25:20.950067
1698,2.0,1990.0,BT318842,472,25,1180.85,2026-03-22 14:25:20.950091
1699,2.0,198.0,BT494771,258,25,265.31,2026-04-11 14:25:20.950120
1700,2.0,1851.0,BT529226,458,52,1254.42,2025-12-26 14:25:20.950144
1701,3.0,2936.0,BT790020,332,68,720.98,2025-10-26 14:25:20.950168
1702,4.0,1484.0,BT835297,41,71,662.88,2026-03-02 14:25:20.950194
1703,2.0,1558.0,BT449349,77,22,1435.65,2026-07-01 14:25:20.950219
1704,1.0,2888.0,BT746411,384,62,483.67,2026-02-25 14:25:20.950245
1705,4.0,1291.0,BT290553,376,38,1292.27,2025-08-28 14:25:20.950275
1706,4.0,1432.0,BT153077,176,29,1118.95,2026-01-14 14:25:20.950301
1707,2.0,350.0,BT776020,358,73,827.43,2025-07-19 14:25:20.950325
1708,3.0,1275.0,BT305667,357,59,557.6,2025-08-15 14:25:20.950350
1709,2.0,1714.0,BT920643,142,72,84.61,2025-08-05 14:25:20.950373
1710,3.0,1158.0,BT533266,487,27,612.19,2025-12-29 14:25:20.950407
1711,4.0,2562.0,BT527039,107,71,399.36,2026-02-08 14:25:20.950433
1712,4.0,2119.0,BT362056,277,59,895.51,2025-12-01 14:25:20.950458
1713,1.0,2348.0,BT232578,461,35,323.11,2025-09-30 14:25:20.950483
1714,2.0,228.0,BT121306,413,35,314.35,2025-12-31 14:25:20.950507
1715,4.0,2285.0,BT295517,431,61,686.55,2025-11-19 14:25:20.950536
1716,4.0,1919.0,BT253529,67,65,1421.68,2025-10-12 14:25:20.950562
1717,2.0,1598.0,BT407020,12,69,565.69,2025-09-08 14:25:20.950586
1718,3.0,1180.0,BT194696,53,56,148.3,2025-12-04 14:25:20.950615
1719,4.0,719.0,BT594511,51,45,30.22,2026-02-23 14:25:20.950640
1720,2.0,132.0,BT970829,129,53,1201.1,2026-01-16 14:25:20.950668
1721,2.0,913.0,BT146893,351,55,670.52,2025-10-02 14:25:20.950692
1722,2.0,818.0,BT957562,281,41,394.25,2026-03-02 14:25:20.950716
1723,2.0,191.0,BT634449,162,43,160.84,2025-12-31 14:25:20.950739
1724,2.0,2093.0,BT219944,53,20,266.52,2025-09-04 14:25:20.950763
1725,3.0,1711.0,BT610230,415,38,1142.47,2026-06-02 14:25:20.950787
1726,3.0,1427.0,BT550054,411,59,583.94,2025-09-22 14:25:20.950810
1727,2.0,1033.0,BT126180,32,72,38.39,2026-06-21 14:25:20.950834
1728,2.0,1257.0,BT394543,488,57,452.18,2025-08-17 14:25:20.950859
1729,3.0,350.0,BT860955,159,66,1407.1,2026-02-04 14:25:20.950883
1730,2.0,2081.0,BT392647,457,68,850.26,2026-04-10 14:25:20.950907
1731,3.0,499.0,BT570501,236,68,719.05,2026-01-02 14:25:20.950930
1732,1.0,365.0,BT456511,137,38,195.66,2025-12-03 14:25:20.950953
1733,3.0,2842.0,BT427289,319,73,1346.09,2026-03-05 14:25:20.950977
1734,1.0,2598.0,BT387066,121,40,1029.81,2026-04-02 14:25:20.951000
1735,4.0,496.0,BT518615,142,60,858.03,2025-08-01 14:25:20.951028
1736,2.0,1557.0,BT258192,185,60,1141.71,2026-03-19 14:25:20.951053
1737,4.0,320.0,BT782612,404,48,1303.91,2026-01-22 14:25:20.951081
1738,2.0,1926.0,BT792945,409,79,976.54,2025-09-18 14:25:20.951106
1739,3.0,372.0,BT389566,380,36,581.63,2025-09-06 14:25:20.951130
1740,2.0,1947.0,BT522635,382,45,195.65,2025-12-02 14:25:20.951155
1741,4.0,1004.0,BT750761,228,43,883.89,2025-08-29 14:25:20.951178
1742,3.0,2028.0,BT124482,136,77,568.28,2026-05-23 14:25:20.951202
1743,4.0,434.0,BT311655,42,22,997.37,2026-01-16 14:25:20.951227
1744,3.0,1118.0,BT694688,429,36,628.43,2026-02-05 14:25:20.951251
1745,1.0,1664.0,BT639922,84,58,663.15,2026-07-05 14:25:20.951276
1746,3.0,777.0,BT513526,447,61,323.19,2026-02-08 14:25:20.951301
1747,3.0,622.0,BT403452,142,67,245.25,2026-05-23 14:25:20.951325
1748,1.0,2983.0,BT525573,284,24,580.84,2025-10-30 14:25:20.951352
1749,3.0,1472.0,BT529810,460,20,1177.28,2026-03-21 14:25:20.951396
1750,1.0,1410.0,BT150911,141,72,998.62,2026-06-24 14:25:20.951423
1751,3.0,770.0,BT961682,103,48,567.72,2025-11-11 14:25:20.951448
1752,4.0,2540.0,BT865909,427,77,1245.99,2026-05-15 14:25:20.951477
1753,3.0,1768.0,BT711353,401,27,1497.19,2026-05-12 14:25:20.951503
1754,3.0,2723.0,BT467686,495,25,1346.68,2026-06-01 14:25:20.951530
1755,2.0,1616.0,BT469361,315,63,813.59,2025-10-20 14:25:20.951559
1756,1.0,1738.0,BT433894,336,35,104.67,2026-03-03 14:25:20.951585
1757,4.0,2042.0,BT109160,218,75,342.81,2025-10-30 14:25:20.951611
1758,3.0,1639.0,BT249056,375,57,254.4,2026-03-07 14:25:20.951636
1759,1.0,1850.0,BT624000,216,72,216.49,2025-11-21 14:25:20.951662
1760,4.0,1461.0,BT996796,247,77,626.03,2026-07-08 14:25:20.951688
1761,3.0,274.0,BT869092,174,28,766.84,2025-08-03 14:25:20.951712
1762,1.0,2163.0,BT822144,243,79,1105.46,2026-06-08 14:25:20.951737
1763,1.0,477.0,BT951674,234,21,1468.44,2025-08-10 14:25:20.951761
1764,1.0,751.0,BT921519,403,23,1238.04,2026-02-15 14:25:20.951785
1765,2.0,767.0,BT784484,60,47,11.1,2026-02-07 14:25:20.951810
1766,3.0,293.0,BT998444,165,56,658.38,2026-07-18 14:25:20.951833
1767,2.0,2912.0,BT709335,93,29,640.79,2025-10-04 14:25:20.951858
1768,3.0,70.0,BT687864,152,66,1280.59,2025-12-30 14:25:20.951882
1769,3.0,2558.0,BT204047,123,29,101.11,2026-07-18 14:25:20.951912
1770,3.0,2783.0,BT995198,244,21,1057.02,2026-07-04 14:25:20.951937
1771,1.0,1457.0,BT992994,347,45,1494.42,2025-11-19 14:25:20.951961
1772,4.0,893.0,BT462535,154,31,237.04,2026-07-15 14:25:20.951986
1773,1.0,2007.0,BT846423,395,57,607.7,2026-02-08 14:25:20.952011
1774,2.0,782.0,BT397679,10,51,547.86,2025-09-08 14:25:20.952038
1775,2.0,2261.0,BT856303,229,58,1014.45,2026-04-15 14:25:20.952063
1776,3.0,2470.0,BT839461,237,34,1059.71,2025-12-12 14:25:20.952087
1777,1.0,170.0,BT403499,372,44,450.43,2025-09-11 14:25:20.952110
1778,4.0,1095.0,BT792580,266,54,364.97,2026-04-05 14:25:20.952134
1779,4.0,1320.0,BT169596,370,59,431.59,2025-11-20 14:25:20.952159
1780,1.0,660.0,BT907540,194,74,568.52,2025-12-04 14:25:20.952183
1781,3.0,2738.0,BT294710,434,80,140.33,2025-10-14 14:25:20.952207
